335.940, 210.298, 2.469, 39.920 False
335.935, 210.381, 2.481, 39.953 False
335.929, 210.463, 2.471, 39.986 False
335.924, 210.546, 2.482, 40.019 False
335.917, 210.629, 2.471, 40.052 False
335.910, 210.711, 2.482, 40.085 False
335.902, 210.794, 2.472, 40.118 False
335.895, 210.876, 2.483, 40.151 False
335.886, 210.959, 2.472, 40.184 False
335.877, 211.041, 2.478, 40.217 False
335.871, 211.124, 2.489, 40.250 False
335.868, 211.207, 2.493, 40.283 False
335.865, 211.290, 2.493, 40.316 False
335.861, 211.373, 2.495, 40.349 False
335.857, 211.456, 2.494, 40.382 False
335.853, 211.540, 2.495, 40.415 False
335.849, 211.623, 2.493, 40.448 False
335.845, 211.706, 2.493, 40.481 False
335.841, 211.788, 2.491, 40.514 False
335.837, 211.871, 2.490, 40.547 False
335.833, 211.954, 2.488, 40.580 False
335.829, 212.037, 2.488, 40.613 False
335.825, 212.120, 2.486, 40.646 False
335.821, 212.203, 2.485, 40.679 False
335.816, 212.285, 2.484, 40.712 False
335.812, 212.368, 2.484, 40.745 False
335.807, 212.451, 2.483, 40.778 False
335.803, 212.533, 2.483, 40.811 False
335.798, 212.616, 2.482, 40.844 False
335.794, 212.698, 2.482, 40.877 False
335.789, 212.781, 2.482, 40.910 False
335.784, 212.864, 2.482, 40.943 False
335.780, 212.946, 2.482, 40.976 False
335.775, 213.029, 2.482, 41.009 False
335.770, 213.111, 2.482, 41.042 False
335.765, 213.194, 2.482, 41.075 False
335.761, 213.277, 2.483, 41.108 False
335.757, 213.359, 2.483, 41.141 False
335.753, 213.442, 2.483, 41.174 False
335.749, 213.525, 2.483, 41.207 False
335.745, 213.607, 2.483, 41.240 False
335.741, 213.690, 2.483, 41.273 False
335.737, 213.773, 2.483, 41.306 False
335.733, 213.855, 2.484, 41.339 False
335.729, 213.938, 2.484, 41.372 False
335.725, 214.021, 2.484, 41.405 False
335.721, 214.104, 2.484, 41.438 False
335.717, 214.186, 2.484, 41.471 False
335.714, 214.269, 2.484, 41.504 False
335.710, 214.352, 2.484, 41.537 False
335.706, 214.434, 2.484, 41.570 False
335.702, 214.517, 2.484, 41.603 False
335.698, 214.600, 2.484, 41.636 False
335.694, 214.682, 2.484, 41.669 False
335.690, 214.765, 2.484, 41.702 False
335.686, 214.848, 2.484, 41.735 False
335.682, 214.930, 2.484, 41.768 False
335.678, 215.013, 2.484, 41.801 False
335.674, 215.096, 2.484, 41.834 False
335.670, 215.179, 2.484, 41.867 False
335.667, 215.261, 2.484, 41.900 False
335.663, 215.344, 2.484, 41.933 False
335.659, 215.427, 2.484, 41.966 False
335.655, 215.510, 2.484, 41.999 False
335.651, 215.592, 2.484, 42.032 False
335.647, 215.675, 2.485, 42.065 False
335.643, 215.758, 2.485, 42.098 False
335.640, 215.841, 2.485, 42.131 False
335.636, 215.923, 2.485, 42.164 False
335.632, 216.006, 2.485, 42.197 False
335.628, 216.089, 2.485, 42.230 False
335.624, 216.171, 2.485, 42.263 False
335.620, 216.254, 2.485, 42.296 False
335.617, 216.337, 2.485, 42.329 False
335.613, 216.420, 2.485, 42.362 False
335.609, 216.502, 2.485, 42.395 False
335.605, 216.585, 2.485, 42.428 False
335.602, 216.668, 2.485, 42.461 False
335.598, 216.751, 2.485, 42.494 False
335.594, 216.833, 2.485, 42.527 False
335.591, 216.916, 2.485, 42.560 False
335.587, 216.999, 2.485, 42.593 False
335.583, 217.082, 2.485, 42.626 False
335.580, 217.164, 2.485, 42.659 False
335.575, 217.247, 2.484, 42.692 False
335.570, 217.330, 2.485, 42.725 False
335.565, 217.412, 2.485, 42.758 False
335.560, 217.495, 2.485, 42.791 False
335.555, 217.578, 2.485, 42.824 False
335.550, 217.661, 2.485, 42.857 False
335.545, 217.743, 2.485, 42.890 False
335.540, 217.826, 2.485, 42.923 False
335.535, 217.909, 2.485, 42.956 False
335.530, 217.991, 2.486, 42.989 False
335.524, 218.074, 2.486, 43.022 False
335.519, 218.157, 2.486, 43.055 False
335.514, 218.239, 2.486, 43.088 False
335.509, 218.322, 2.486, 43.121 False
335.504, 218.405, 2.486, 43.154 False
335.499, 218.487, 2.486, 43.187 False
335.494, 218.570, 2.486, 43.220 False
335.489, 218.653, 2.486, 43.253 False
335.484, 218.736, 2.486, 43.286 False
335.479, 218.818, 2.486, 43.319 False
335.474, 218.901, 2.486, 43.352 False
335.469, 218.984, 2.486, 43.385 False
335.464, 219.067, 2.486, 43.418 False
335.459, 219.149, 2.486, 43.451 False
335.454, 219.232, 2.486, 43.484 False
335.449, 219.315, 2.486, 43.517 False
335.445, 219.398, 2.486, 43.550 False
335.441, 219.480, 2.486, 43.583 False
335.438, 219.563, 2.486, 43.616 False
335.434, 219.646, 2.486, 43.649 False
335.430, 219.729, 2.486, 43.682 False
335.426, 219.811, 2.486, 43.715 False
335.423, 219.894, 2.486, 43.748 False
335.419, 219.977, 2.486, 43.781 False
335.416, 220.060, 2.486, 43.814 False
335.412, 220.143, 2.487, 43.847 False
335.409, 220.226, 2.487, 43.880 False
335.406, 220.308, 2.487, 43.913 False
335.402, 220.391, 2.487, 43.946 False
335.399, 220.474, 2.487, 43.979 False
335.396, 220.557, 2.487, 44.012 False
335.393, 220.640, 2.487, 44.045 False
335.390, 220.723, 2.487, 44.078 False
335.387, 220.805, 2.487, 44.111 False
335.384, 220.888, 2.487, 44.144 False
335.381, 220.971, 2.487, 44.177 False
335.378, 221.054, 2.487, 44.210 False
335.375, 221.137, 2.487, 44.243 False
335.372, 221.220, 2.487, 44.276 False
335.369, 221.303, 2.487, 44.309 False
335.366, 221.386, 2.492, 44.342 False
335.363, 221.469, 2.509, 44.375 False
335.359, 221.553, 2.539, 44.408 False
335.356, 221.639, 2.578, 44.441 False
335.353, 221.727, 2.624, 44.474 False
335.349, 221.816, 2.675, 44.507 False
335.346, 221.906, 2.730, 44.540 False
335.342, 221.999, 2.788, 44.573 False
335.339, 222.094, 2.848, 44.606 False
335.335, 222.191, 2.909, 44.639 False
335.331, 222.289, 2.970, 44.672 False
335.327, 222.390, 3.031, 44.705 False
335.324, 222.493, 3.092, 44.738 False
335.320, 222.598, 3.152, 44.771 False
335.316, 222.704, 3.210, 44.804 False
335.312, 222.813, 3.268, 44.837 False
335.308, 222.923, 3.325, 44.870 False
335.304, 223.035, 3.380, 44.903 False
335.300, 223.149, 3.434, 44.936 False
335.296, 223.265, 3.487, 44.969 False
335.292, 223.383, 3.539, 45.002 False
335.288, 223.502, 3.590, 45.035 False
335.283, 223.623, 3.640, 45.068 False
335.279, 223.745, 3.689, 45.101 False
335.275, 223.869, 3.738, 45.134 False
335.271, 223.995, 3.785, 45.167 False
335.267, 224.122, 3.832, 45.200 False
335.262, 224.251, 3.878, 45.233 False
335.258, 224.381, 3.924, 45.266 False
335.254, 224.513, 3.970, 45.299 False
335.250, 224.647, 4.014, 45.332 False
335.246, 224.781, 4.059, 45.365 False
335.242, 224.918, 4.103, 45.398 False
335.237, 225.056, 4.148, 45.431 False
335.233, 225.195, 4.191, 45.464 False
335.229, 225.336, 4.235, 45.497 False
335.225, 225.478, 4.279, 45.530 False
335.221, 225.621, 4.323, 45.563 False
335.217, 225.767, 4.367, 45.596 False
335.213, 225.913, 4.410, 45.629 False
335.209, 226.061, 4.454, 45.662 False
335.205, 226.211, 4.498, 45.695 False
335.201, 226.362, 4.541, 45.728 False
335.197, 226.514, 4.585, 45.761 False
335.193, 226.668, 4.629, 45.794 False
335.189, 226.823, 4.673, 45.827 False
335.186, 226.980, 4.716, 45.860 False
335.182, 227.138, 4.759, 45.893 False
335.179, 227.298, 4.802, 45.926 False
335.176, 227.459, 4.844, 45.959 False
335.173, 227.621, 4.883, 45.992 False
335.169, 227.785, 4.920, 46.025 False
335.166, 227.950, 4.953, 46.058 False
335.163, 228.115, 4.983, 46.091 False
335.160, 228.282, 5.008, 46.124 False
335.156, 228.449, 5.030, 46.157 False
335.153, 228.617, 5.048, 46.190 False
335.150, 228.786, 5.061, 46.223 False
335.147, 228.954, 5.070, 46.256 False
335.144, 229.123, 5.069, 46.289 False
335.142, 229.291, 5.046, 46.322 False
335.139, 229.458, 5.016, 46.355 False
335.136, 229.624, 4.988, 46.388 False
335.134, 229.790, 5.001, 46.421 False
335.131, 229.957, 5.018, 46.454 False
335.129, 230.125, 5.033, 46.487 False
335.127, 230.293, 5.045, 46.520 False
335.124, 230.462, 5.054, 46.553 False
335.123, 230.630, 5.053, 46.586 False
335.120, 230.798, 5.032, 46.619 False
335.119, 230.964, 5.002, 46.652 False
335.117, 231.130, 4.991, 46.685 False
335.115, 231.297, 5.010, 46.718 False
335.113, 231.465, 5.026, 46.751 False
335.112, 231.633, 5.039, 46.784 False
335.110, 231.801, 5.050, 46.817 False
335.109, 231.970, 5.057, 46.850 False
335.108, 232.138, 5.053, 46.883 False
335.106, 232.306, 5.030, 46.916 False
335.105, 232.472, 5.000, 46.949 False
335.104, 232.638, 4.989, 46.982 False
335.103, 232.805, 5.008, 47.015 False
335.103, 232.973, 5.024, 47.048 False
335.101, 233.141, 5.038, 47.081 False
335.101, 233.309, 5.049, 47.114 False
335.100, 233.478, 5.056, 47.147 False
335.099, 233.646, 5.056, 47.180 False
335.099, 233.814, 5.036, 47.213 False
335.098, 233.981, 5.006, 47.246 False
335.097, 234.147, 4.994, 47.279 False
335.097, 234.314, 5.012, 47.312 False
335.097, 234.482, 5.027, 47.345 False
335.097, 234.650, 5.039, 47.378 False
335.096, 234.818, 5.049, 47.411 False
335.096, 234.987, 5.055, 47.444 False
335.096, 235.155, 5.051, 47.477 False
335.096, 235.323, 5.026, 47.510 False
335.096, 235.489, 4.997, 47.543 False
335.097, 235.656, 5.006, 47.576 False
335.097, 235.823, 5.022, 47.609 False
335.097, 235.991, 5.034, 47.642 False
335.097, 236.159, 5.044, 47.675 False
335.097, 236.328, 5.050, 47.708 False
335.096, 236.496, 5.043, 47.741 False
335.096, 236.663, 5.016, 47.774 False
335.096, 236.829, 4.987, 47.807 False
335.096, 236.996, 4.999, 47.840 False
335.096, 237.163, 5.016, 47.873 False
335.096, 237.331, 5.030, 47.906 False
335.096, 237.499, 5.042, 47.939 False
335.097, 237.667, 5.051, 47.972 False
335.097, 237.836, 5.058, 48.005 False
335.097, 238.004, 5.062, 48.038 False
335.097, 238.173, 5.056, 48.071 False
335.097, 238.341, 5.031, 48.104 False
335.097, 238.508, 5.001, 48.137 False
335.098, 238.674, 4.988, 48.170 False
335.097, 238.840, 5.004, 48.203 False
335.098, 239.008, 5.019, 48.236 False
335.098, 239.175, 5.031, 48.269 False
335.098, 239.343, 5.041, 48.302 False
335.099, 239.512, 5.045, 48.335 False
335.099, 239.679, 5.033, 48.368 False
335.100, 239.846, 5.004, 48.401 False
335.100, 240.013, 4.992, 48.434 False
335.100, 240.179, 5.009, 48.467 False
335.100, 240.347, 5.024, 48.500 False
335.101, 240.515, 5.036, 48.533 False
335.102, 240.683, 5.046, 48.566 False
335.102, 240.851, 5.049, 48.599 False
335.103, 241.019, 5.035, 48.632 False
335.103, 241.186, 5.006, 48.665 False
335.104, 241.352, 4.993, 48.698 False
335.104, 241.519, 5.010, 48.731 False
335.105, 241.687, 5.025, 48.764 False
335.106, 241.855, 5.037, 48.797 False
335.106, 242.023, 5.046, 48.830 False
335.107, 242.191, 5.049, 48.863 False
335.108, 242.359, 5.034, 48.896 False
335.109, 242.526, 5.005, 48.929 False
335.110, 242.692, 4.993, 48.962 False
335.110, 242.859, 5.009, 48.995 False
335.111, 243.027, 5.024, 49.028 False
335.112, 243.194, 5.036, 49.061 False
335.113, 243.363, 5.045, 49.094 False
335.114, 243.531, 5.048, 49.127 False
335.116, 243.699, 5.033, 49.160 False
335.117, 243.866, 5.004, 49.193 False
335.118, 244.032, 4.991, 49.226 False
335.118, 244.199, 5.008, 49.259 False
335.118, 244.366, 5.023, 49.292 False
335.119, 244.534, 5.035, 49.325 False
335.120, 244.702, 5.044, 49.358 False
335.121, 244.870, 5.049, 49.391 False
335.121, 245.038, 5.038, 49.424 False
335.122, 245.205, 5.009, 49.457 False
335.123, 245.372, 4.996, 49.490 False
335.123, 245.539, 5.012, 49.523 False
335.124, 245.706, 5.025, 49.556 False
335.125, 245.874, 5.036, 49.589 False
335.125, 246.042, 5.045, 49.622 False
335.126, 246.211, 5.048, 49.655 False
335.126, 246.379, 5.036, 49.688 False
335.127, 246.546, 5.008, 49.721 False
335.128, 246.712, 4.994, 49.754 False
335.128, 246.879, 5.009, 49.787 False
335.129, 247.046, 5.023, 49.820 False
335.129, 247.214, 5.034, 49.853 False
335.130, 247.382, 5.042, 49.886 False
335.130, 247.550, 5.046, 49.919 False
335.131, 247.718, 5.033, 49.952 False
335.132, 247.885, 5.004, 49.985 False
335.133, 248.051, 4.991, 50.018 False
335.133, 248.218, 5.006, 50.051 False
335.133, 248.385, 5.020, 50.084 False
335.134, 248.553, 5.032, 50.117 False
335.135, 248.721, 5.041, 50.150 False
335.135, 248.889, 5.045, 50.183 False
335.136, 249.057, 5.033, 50.216 False
335.137, 249.224, 5.005, 50.249 False
335.138, 249.390, 4.991, 50.282 False
335.138, 249.557, 5.007, 50.315 False
335.138, 249.724, 5.021, 50.348 False
335.139, 249.892, 5.032, 50.381 False
335.140, 250.060, 5.041, 50.414 False
335.141, 250.228, 5.045, 50.447 False
335.141, 250.396, 5.033, 50.480 False
335.142, 250.563, 5.004, 50.513 False
335.143, 250.729, 4.991, 50.546 False
335.143, 250.896, 5.006, 50.579 False
335.144, 251.063, 5.020, 50.612 False
335.145, 251.231, 5.032, 50.645 False
335.146, 251.399, 5.041, 50.678 False
335.147, 251.567, 5.044, 50.711 False
335.148, 251.735, 5.031, 50.744 False
335.149, 251.902, 5.002, 50.777 False
335.150, 252.068, 4.989, 50.810 False
335.150, 252.235, 5.005, 50.843 False
335.151, 252.402, 5.020, 50.876 False
335.152, 252.570, 5.031, 50.909 False
335.152, 252.738, 5.040, 50.942 False
335.153, 252.906, 5.046, 50.975 False
335.153, 253.074, 5.042, 51.008 False
335.154, 253.242, 5.018, 51.041 False
335.154, 253.408, 4.988, 51.074 False
335.155, 253.574, 4.998, 51.107 False
335.155, 253.741, 5.013, 51.140 False
335.156, 253.909, 5.025, 51.173 False
335.156, 254.077, 5.035, 51.206 False
335.157, 254.245, 5.043, 51.239 False
335.157, 254.413, 5.049, 51.272 False
335.158, 254.582, 5.051, 51.305 False
335.158, 254.750, 5.038, 51.338 False
335.158, 254.917, 5.009, 51.371 False
335.159, 255.083, 4.993, 51.404 False
335.159, 255.250, 5.007, 51.437 False
335.159, 255.417, 5.018, 51.470 False
335.159, 255.584, 5.028, 51.503 False
335.160, 255.752, 5.035, 51.536 False
335.160, 255.920, 5.038, 51.569 False
335.160, 256.088, 5.025, 51.602 False
335.161, 256.255, 4.995, 51.635 False
335.161, 256.421, 5.002, 51.668 False
335.161, 256.588, 5.015, 51.701 False
335.162, 256.756, 5.025, 51.734 False
335.162, 256.924, 5.034, 51.767 False
335.162, 257.092, 5.040, 51.800 False
335.163, 257.260, 5.045, 51.833 False
335.163, 257.428, 5.046, 51.866 False
335.163, 257.596, 5.034, 51.899 False
335.164, 257.763, 5.006, 51.932 False
335.164, 257.929, 4.991, 51.965 False
335.165, 258.096, 5.004, 51.998 False
335.165, 258.263, 5.015, 52.031 False
335.165, 258.430, 5.024, 52.064 False
335.166, 258.598, 5.032, 52.097 False
335.166, 258.766, 5.038, 52.130 False
335.167, 258.934, 5.042, 52.163 False
335.167, 259.102, 5.043, 52.196 False
335.168, 259.270, 5.037, 52.229 False
335.168, 259.438, 5.013, 52.262 False
335.169, 259.604, 4.986, 52.295 False
335.169, 259.771, 5.002, 52.328 False
335.170, 259.938, 5.013, 52.361 False
335.170, 260.105, 5.022, 52.394 False
335.171, 260.273, 5.029, 52.427 False
335.171, 260.441, 5.035, 52.460 False
335.171, 260.609, 5.038, 52.493 False
335.171, 260.777, 5.031, 52.526 False
335.172, 260.943, 5.004, 52.559 False
335.172, 261.110, 4.988, 52.592 False
335.172, 261.276, 5.001, 52.625 False
335.173, 261.443, 5.013, 52.658 False
335.173, 261.611, 5.023, 52.691 False
335.173, 261.778, 5.030, 52.724 False
335.173, 261.946, 5.033, 52.757 False
335.173, 262.114, 5.017, 52.790 False
335.173, 262.280, 4.988, 52.823 False
335.173, 262.446, 4.996, 52.856 False
335.173, 262.613, 5.010, 52.889 False
335.173, 262.781, 5.021, 52.922 False
335.174, 262.948, 5.031, 52.955 False
335.174, 263.116, 5.038, 52.988 False
335.174, 263.284, 5.044, 53.021 False
335.174, 263.453, 5.046, 53.054 False
335.174, 263.621, 5.037, 53.087 False
335.174, 263.788, 5.009, 53.120 False
335.174, 263.954, 4.993, 53.153 False
335.174, 264.121, 5.005, 53.186 False
335.174, 264.288, 5.016, 53.219 False
335.174, 264.455, 5.024, 53.252 False
335.174, 264.623, 5.031, 53.285 False
335.174, 264.791, 5.037, 53.318 False
335.174, 264.959, 5.040, 53.351 False
335.174, 265.127, 5.035, 53.384 False
335.174, 265.294, 5.012, 53.417 False
335.174, 265.460, 4.995, 53.450 False
335.174, 265.627, 5.006, 53.483 False
335.174, 265.794, 5.015, 53.516 False
335.174, 265.962, 5.023, 53.549 False
335.174, 266.129, 5.029, 53.582 False
335.174, 266.297, 5.031, 53.615 False
335.174, 266.464, 5.014, 53.648 False
335.174, 266.631, 4.998, 53.681 False
335.175, 266.798, 5.009, 53.714 False
335.175, 266.965, 5.019, 53.747 False
335.175, 267.133, 5.026, 53.780 False
335.175, 267.300, 5.032, 53.813 False
335.176, 267.468, 5.037, 53.846 False
335.176, 267.636, 5.040, 53.879 False
335.176, 267.804, 5.037, 53.912 False
335.176, 267.972, 5.018, 53.945 False
335.177, 268.138, 4.988, 53.978 False
335.177, 268.304, 4.993, 54.011 False
335.177, 268.471, 5.004, 54.044 False
335.178, 268.638, 5.014, 54.077 False
335.178, 268.805, 5.022, 54.110 False
335.178, 268.973, 5.029, 54.143 False
335.178, 269.141, 5.034, 54.176 False
335.178, 269.309, 5.035, 54.209 False
335.178, 269.476, 5.020, 54.242 False
335.178, 269.643, 4.990, 54.275 False
335.178, 269.809, 4.996, 54.308 False
335.178, 269.976, 5.007, 54.341 False
335.178, 270.143, 5.017, 54.374 False
335.178, 270.311, 5.025, 54.407 False
335.178, 270.478, 5.031, 54.440 False
335.178, 270.646, 5.036, 54.473 False
335.178, 270.814, 5.038, 54.506 False
335.178, 270.982, 5.025, 54.539 False
335.178, 271.148, 4.995, 54.572 False
335.178, 271.315, 5.000, 54.605 False
335.178, 271.482, 5.010, 54.638 False
335.178, 271.649, 5.018, 54.671 False
335.178, 271.817, 5.025, 54.704 False
335.178, 271.984, 5.031, 54.737 False
335.178, 272.152, 5.035, 54.770 False
335.178, 272.320, 5.037, 54.803 False
335.178, 272.488, 5.030, 54.836 False
335.179, 272.655, 5.003, 54.869 False
335.179, 272.821, 4.987, 54.902 False
335.178, 272.987, 4.998, 54.935 False
335.178, 273.154, 5.008, 54.968 False
335.178, 273.321, 5.017, 55.001 False
335.178, 273.489, 5.024, 55.034 False
335.178, 273.657, 5.030, 55.067 False
335.178, 273.824, 5.035, 55.100 False
335.178, 273.992, 5.036, 55.133 False
335.178, 274.160, 5.028, 55.166 False
335.179, 274.327, 5.008, 55.199 False
335.179, 274.493, 4.990, 55.232 False
335.178, 274.659, 5.000, 55.265 False
335.179, 274.826, 5.010, 55.298 False
335.179, 274.994, 5.018, 55.331 False
335.179, 275.161, 5.024, 55.364 False
335.179, 275.329, 5.027, 55.397 False
335.179, 275.496, 5.013, 55.430 False
335.180, 275.662, 4.997, 55.463 False
335.180, 275.829, 5.008, 55.496 False
335.180, 275.996, 5.017, 55.529 False
335.181, 276.164, 5.024, 55.562 False
335.181, 276.332, 5.030, 55.595 False
335.181, 276.499, 5.034, 55.628 False
335.181, 276.667, 5.037, 55.661 False
335.182, 276.835, 5.031, 55.694 False
335.182, 277.002, 5.008, 55.727 False
335.182, 277.168, 4.991, 55.760 False
335.183, 277.335, 5.001, 55.793 False
335.183, 277.502, 5.010, 55.826 False
335.183, 277.669, 5.018, 55.859 False
335.183, 277.837, 5.024, 55.892 False
335.183, 278.004, 5.025, 55.925 False
335.183, 278.171, 5.009, 55.958 False
335.183, 278.338, 4.994, 55.991 False
335.183, 278.504, 5.005, 56.024 False
335.183, 278.672, 5.014, 56.057 False
335.183, 278.839, 5.021, 56.090 False
335.182, 279.006, 5.028, 56.123 False
335.182, 279.174, 5.032, 56.156 False
335.182, 279.342, 5.033, 56.189 False
335.182, 279.509, 5.018, 56.222 False
335.182, 279.676, 4.988, 56.255 False
335.182, 279.842, 4.993, 56.288 False
335.182, 280.009, 5.004, 56.321 False
335.182, 280.176, 5.014, 56.354 False
335.182, 280.343, 5.021, 56.387 False
335.182, 280.511, 5.028, 56.420 False
335.181, 280.679, 5.032, 56.453 False
335.181, 280.846, 5.035, 56.486 False
335.181, 281.014, 5.036, 56.519 False
335.181, 281.182, 5.027, 56.552 False
335.181, 281.349, 5.006, 56.585 False
335.181, 281.515, 4.993, 56.618 False
335.181, 281.682, 5.003, 56.651 False
335.181, 281.849, 5.011, 56.684 False
335.181, 282.016, 5.018, 56.717 False
335.180, 282.184, 5.024, 56.750 False
335.180, 282.352, 5.028, 56.783 False
335.180, 282.519, 5.030, 56.816 False
335.180, 282.687, 5.025, 56.849 False
335.180, 282.854, 5.001, 56.882 False
335.180, 283.020, 4.985, 56.915 False
335.180, 283.186, 4.996, 56.948 False
335.180, 283.353, 5.006, 56.981 False
335.180, 283.520, 5.014, 57.014 False
335.180, 283.688, 5.021, 57.047 False
335.180, 283.855, 5.027, 57.080 False
335.180, 284.023, 5.031, 57.113 False
335.180, 284.191, 5.034, 57.146 False
335.180, 284.358, 5.033, 57.179 False
335.180, 284.526, 5.020, 57.212 False
335.181, 284.692, 5.000, 57.245 False
335.181, 284.859, 5.008, 57.278 False
335.181, 285.026, 5.014, 57.311 False
335.181, 285.193, 5.019, 57.344 False
335.181, 285.361, 5.023, 57.377 False
335.181, 285.528, 5.025, 57.410 False
335.181, 285.696, 5.016, 57.443 False
335.181, 285.862, 4.998, 57.476 False
335.181, 286.029, 5.005, 57.509 False
335.181, 286.196, 5.012, 57.542 False
335.181, 286.363, 5.018, 57.575 False
335.180, 286.531, 5.022, 57.608 False
335.180, 286.699, 5.026, 57.641 False
335.180, 286.866, 5.026, 57.674 False
335.180, 287.033, 5.014, 57.707 False
335.180, 287.200, 4.989, 57.740 False
335.180, 287.366, 4.996, 57.773 False
335.179, 287.533, 5.005, 57.806 False
335.179, 287.700, 5.013, 57.839 False
335.179, 287.868, 5.019, 57.872 False
335.179, 288.035, 5.024, 57.905 False
335.179, 288.203, 5.028, 57.938 False
335.179, 288.370, 5.030, 57.971 False
335.179, 288.538, 5.026, 58.004 False
335.179, 288.705, 5.002, 58.037 False
335.179, 288.871, 4.985, 58.070 False
335.178, 289.037, 4.996, 58.103 False
335.178, 289.204, 5.005, 58.136 False
335.178, 289.371, 5.013, 58.169 False
335.178, 289.538, 5.019, 58.202 False
335.178, 289.706, 5.024, 58.235 False
335.178, 289.873, 5.029, 58.268 False
335.178, 290.041, 5.031, 58.301 False
335.178, 290.209, 5.024, 58.334 False
335.178, 290.375, 5.009, 58.367 False
335.178, 290.541, 4.986, 58.400 False
335.178, 290.708, 4.996, 58.433 False
335.178, 290.875, 5.005, 58.466 False
335.178, 291.042, 5.013, 58.499 False
335.178, 291.209, 5.019, 58.532 False
335.178, 291.376, 5.024, 58.565 False
335.178, 291.544, 5.028, 58.598 False
335.178, 291.712, 5.031, 58.631 False
335.178, 291.879, 5.030, 58.664 False
335.178, 292.046, 5.009, 58.697 False
335.178, 292.213, 4.994, 58.730 False
335.178, 292.379, 5.002, 58.763 False
335.179, 292.546, 5.009, 58.796 False
335.179, 292.714, 5.015, 58.829 False
335.179, 292.881, 5.020, 58.862 False
335.179, 293.048, 5.024, 58.895 False
335.180, 293.216, 5.026, 58.928 False
335.180, 293.383, 5.019, 58.961 False
335.180, 293.550, 4.992, 58.994 False
335.180, 293.716, 4.995, 59.027 False
335.180, 293.883, 5.003, 59.060 False
335.180, 294.050, 5.011, 59.093 False
335.180, 294.217, 5.017, 59.126 False
335.180, 294.384, 5.022, 59.159 False
335.180, 294.552, 5.025, 59.192 False
335.180, 294.720, 5.026, 59.225 False
335.180, 294.887, 5.013, 59.258 False
335.180, 295.053, 4.997, 59.291 False
335.180, 295.220, 5.005, 59.324 False
335.180, 295.387, 5.011, 59.357 False
335.180, 295.554, 5.017, 59.390 False
335.180, 295.722, 5.021, 59.423 False
335.180, 295.889, 5.025, 59.456 False
335.180, 296.057, 5.027, 59.489 False
335.180, 296.224, 5.020, 59.522 False
335.180, 296.391, 4.995, 59.555 False
335.180, 296.557, 4.997, 59.588 False
335.180, 296.724, 5.004, 59.621 False
335.180, 296.891, 5.011, 59.654 False
335.180, 297.058, 5.016, 59.687 False
335.180, 297.225, 5.021, 59.720 False
335.180, 297.393, 5.024, 59.753 False
335.180, 297.560, 5.027, 59.786 False
335.180, 297.728, 5.028, 59.819 False
335.180, 297.895, 5.015, 59.852 False
335.180, 298.062, 4.999, 59.885 False
335.180, 298.229, 5.006, 59.918 False
335.180, 298.396, 5.011, 59.951 False
335.180, 298.563, 5.015, 59.984 False
335.180, 298.730, 5.019, 60.017 False
335.180, 298.897, 5.022, 60.050 False
335.180, 299.065, 5.024, 60.083 False
335.180, 299.232, 5.024, 60.116 False
335.180, 299.400, 5.015, 60.149 False
335.180, 299.566, 5.000, 60.182 False
335.180, 299.733, 5.005, 60.215 False
335.180, 299.900, 5.010, 60.248 False
335.181, 300.067, 5.014, 60.281 False
335.181, 300.234, 5.017, 60.314 False
335.181, 300.401, 5.019, 60.347 False
335.181, 300.569, 5.020, 60.380 False
335.181, 300.736, 5.007, 60.413 False
335.181, 300.902, 4.990, 60.446 False
335.182, 301.069, 4.998, 60.479 False
335.182, 301.235, 5.005, 60.512 False
335.183, 301.402, 5.010, 60.545 False
335.179, 301.569, 5.006, 60.578 False
335.170, 301.735, 4.976, 60.611 False
335.164, 301.900, 4.954, 60.644 False
335.165, 302.064, 4.903, 60.677 False
335.172, 302.225, 4.830, 60.710 False
335.185, 302.384, 4.752, 60.743 False
335.196, 302.541, 4.705, 60.776 False
335.201, 302.695, 4.642, 60.809 False
335.199, 302.848, 4.562, 60.842 False
335.191, 302.997, 4.467, 60.875 False
335.176, 303.143, 4.359, 60.908 False
335.161, 303.286, 4.297, 60.941 False
335.152, 303.427, 4.244, 60.974 False
335.150, 303.567, 4.169, 61.007 False
335.150, 303.704, 4.105, 61.040 False
335.148, 303.839, 4.045, 61.073 False
335.148, 303.972, 3.985, 61.106 False
335.147, 304.104, 3.929, 61.139 False
335.147, 304.233, 3.874, 61.172 False
335.146, 304.361, 3.823, 61.205 False
335.147, 304.487, 3.772, 61.238 False
335.147, 304.612, 3.724, 61.271 False
335.148, 304.735, 3.676, 61.304 False
335.148, 304.856, 3.631, 61.337 False
335.150, 304.976, 3.585, 61.370 False
335.151, 305.095, 3.541, 61.403 False
335.153, 305.212, 3.495, 61.436 False
335.155, 305.327, 3.452, 61.469 False
335.159, 305.441, 3.406, 61.502 False
335.161, 305.554, 3.363, 61.535 False
335.165, 305.665, 3.317, 61.568 False
335.167, 305.774, 3.274, 61.601 False
335.170, 305.882, 3.229, 61.634 False
335.172, 305.989, 3.183, 61.667 False
335.175, 306.094, 3.137, 61.700 False
335.178, 306.197, 3.091, 61.733 False
335.181, 306.299, 3.044, 61.766 False
335.183, 306.399, 2.997, 61.799 False
335.182, 306.498, 2.942, 61.832 False
335.176, 306.594, 2.879, 61.865 False
